Date,Close,High,Low,Open,Volume
2021-06-29,401.8659973,402.6740377,401.3304197,402.035118,35970500
2021-06-30,402.2041626,402.880674,401.3773121,401.4054989,64827900
2021-07-01,404.4309998,404.590744,402.899451,402.9652298,53441000
2021-07-02,407.5223389,407.8793906,404.5156146,405.5961749,57697700
2021-07-06,406.7799988,407.7947803,404.0363897,407.5786625,68710400
2021-07-07,408.2175598,408.4994563,405.4457641,407.4658932,63549500
2021-07-08,404.8913879,405.6524597,401.6967333,402.8806354,97595200
2021-07-09,409.2135315,409.5142096,404.6940694,406.4041439,76238600
2021-07-12,410.6792908,410.9330005,408.6967537,409.1289605,52889600
2021-07-13,409.2793579,411.3934527,409.0162717,409.8900907,52911300
2021-07-14,409.8901062,411.4686522,408.6404538,410.980043,64130400
2021-07-15,408.4900818,409.2229668,406.5826997,408.5464554,55126400
2021-07-16,405.2860718,409.7209741,404.8914568,409.6740057,75874700
2021-07-19,399.3008118,405.3518229,396.4820188,400.447122,147987000
2021-07-20,405.0229492,406.3008169,399.1692457,399.9679094,99608200
2021-07-21,408.3021851,408.4431477,404.9760297,406.2256821,64724400
2021-07-22,409.1571655,409.4014701,407.4940881,408.4806541,47878500
2021-07-23,413.3666077,413.7048491,410.4068807,411.0927687,63766600
2021-07-26,414.3812866,414.3906918,412.7276145,412.7745829,43719200
2021-07-27,412.4927368,413.3665557,409.6551338,413.3383689,67397100
2021-07-28,412.3236084,413.704818,410.8954303,413.1222721,52472400
2021-07-29,414.0336914,415.1142229,413.2444328,413.253838,47435300
2021-07-30,412.0229492,413.479314,411.3276275,411.4591849,68951200
2021-08-02,411.1584778,414.2967301,410.8014261,413.742371,58783300
2021-08-03,414.50354,414.6256923,409.7585829,411.9572382,58053900
2021-08-04,412.4645996,414.4753237,412.2297002,413.2162663,46732200
2021-08-05,415.0766602,415.1612205,413.310212,413.6296718,38969700
2021-08-06,415.7625427,416.1853731,415.1142181,415.3961146,46930000
2021-08-09,415.4242859,416.0538002,414.653809,415.7343405,41222600
2021-08-10,415.9411316,416.6552351,415.1894648,415.8753529,43339300
2021-08-11,416.9745789,417.0685443,415.8846423,417.0121708,44034300
2021-08-12,418.2243042,418.3652668,415.9223071,416.8243128,38909400
2021-08-13,418.985321,419.0041027,418.1866575,418.6752378,39470300
2021-08-16,419.9719849,420.1035136,416.1196286,417.6793642,73740000
2021-08-17,417.2189331,418.0833469,414.2216144,417.4068354,92673900
2021-08-18,412.6524658,417.7732842,412.4081899,416.2041436,89351900
2021-08-19,413.2913818,414.4940943,409.777296,409.9182299,92812200
2021-08-20,416.5799255,416.9087904,413.1504005,413.6390095,72008700
2021-08-23,420.2444153,421.1558261,416.6551457,418.2712547,54973000
2021-08-24,420.911499,421.4470765,420.3947319,420.911499,38744700
2021-08-25,421.7947998,422.3115671,420.7236447,421.0995067,40529700
2021-08-26,419.3048706,421.7478016,419.2109051,421.5129022,57829600
2021-08-27,423.053833,423.4296663,420.0565143,420.1128878,77235100
2021-08-30,424.9142761,425.7035347,423.4860693,423.7303739,48357400
2021-08-31,424.2847595,425.1585786,423.6834319,424.8203371,59300200
2021-09-01,424.5102234,425.7410941,424.275324,425.2243268,48721400
2021-09-02,425.8163452,426.6243856,424.6136611,425.9384975,42501000
2021-09-03,425.7128601,426.229656,424.275277,424.6793257,47170500
2021-09-07,424.1907043,425.4591668,423.514193,425.3652013,51671500
2021-09-08,423.6739807,424.3880841,421.7477883,423.6551991,56181900
2021-09-09,421.8605652,425.2337173,421.6162606,423.4766743,57970400
2021-09-10,418.5344543,424.2190097,418.412302,423.7962079,89948200
2021-09-13,419.6054993,421.804183,417.284692,421.5410968,83738600
2021-09-14,417.341095,421.2592011,416.4484657,421.0524884,78197100
2021-09-15,420.8269958,421.3249815,416.65518,417.7638984,78792200
2021-09-16,420.1598816,421.2779764,417.2001261,420.3008155,77786700
2021-09-17,416.0671082,419.8092625,415.7089126,419.3851063,118425000
2021-09-20,409.1295166,411.504878,404.2467861,409.9213037,166445500
2021-09-21,408.742981,412.7773408,408.2151229,411.4765375,92526100
2021-09-22,412.7301941,414.7756655,408.8560902,411.0240765,102350100
2021-09-23,417.7449341,419.3568142,414.3704107,414.6060626,76396000
2021-09-24,418.433075,419.1494662,415.8880221,416.1048323,62094800
2021-09-27,417.2359619,418.5650137,416.5384125,417.3961891,61371100
2021-09-28,408.8278503,414.7851385,408.0926174,414.45522,130436300
2021-09-29,409.5159302,411.9572807,408.9503598,410.2134507,82329200
2021-09-30,404.5107117,411.7027848,404.1713579,410.995829,140506000
2021-10-01,409.3179626,411.0052385,402.7103022,406.2450811,129240100
2021-10-04,404.0394287,409.0540804,401.8902553,408.149185,128570000
2021-10-05,408.2434692,410.4962871,404.7464021,405.5475958,90682500
2021-10-06,409.940155,410.1475299,403.0025749,404.6332681,113032200
2021-10-07,413.484314,416.330979,413.0507225,413.2298202,72437500
2021-10-08,412.7301941,414.6437153,412.098663,414.2572427,74557400
2021-10-11,409.742157,414.9924889,409.6761675,412.0703992,65233300
2021-10-12,408.7335815,411.0712592,407.9417945,410.6659448,71181200
2021-10-13,410.2040405,411.0241047,406.7729632,409.7610137,72974000
2021-10-14,417.1039429,417.2547636,413.4089077,413.8802116,70236800
2021-10-15,420.2805481,420.648179,418.6027073,419.2248319,66260200
2021-10-18,421.5247803,421.8641053,417.8297451,418.489582,62213200
2021-10-19,424.776825,424.8427856,422.5428201,423.1555383,46996800
2021-10-20,426.4452209,426.7468624,425.1255757,425.238684,49571600
2021-10-21,427.5574341,427.7836507,425.4082896,425.8418811,41305400
2021-10-22,427.1144714,428.5755309,425.1632662,427.1239067,58845100
2021-10-25,429.4049683,429.7348867,426.426353,428.2078667,45214500
2021-10-26,429.7914734,432.1762701,429.414436,430.9603267,56075100
2021-10-27,427.8873596,430.9225577,427.8119349,430.2533143,72438000
2021-10-28,432.0160217,432.0914177,429.3107419,429.3201484,51437900
2021-10-29,432.8926086,433.1848147,429.4143837,429.7065898,70162400
2021-11-01,433.6372986,434.2594232,431.9029037,433.8823571,48433600
2021-11-02,435.3905334,435.7016101,433.6749804,433.8069593,48908400
2021-11-03,438.0487061,438.4540205,434.3819478,434.8249747,52509800
2021-11-04,440.1130066,440.1978378,438.303187,438.6519473,52847100
2021-11-05,441.6400757,443.6383998,440.1224908,442.3470316,66390600
2021-11-08,442.0171204,443.2425279,441.329035,442.7429469,50405200
2021-11-09,440.5560913,442.6204049,439.1421794,442.384753,51149100
2021-11-10,437.0118103,440.5560247,435.5225027,438.8593135,69429700
2021-11-11,437.1532288,438.5860111,437.134387,438.5105864,34848500
2021-11-12,440.4523315,441.0084667,437.4736875,438.4257305,53466700
2021-11-15,440.6031494,441.9039528,439.4720373,441.7437255,46980500
2021-11-16,442.3469543,443.4875016,440.2637993,440.3391953,48857500
2021-11-17,441.2724609,442.2621877,440.6503363,442.0830899,47858300
2021-11-18,442.7712097,443.0351388,439.5757552,442.3093123,50625600
2021-11-19,441.9794006,443.9117352,441.6117698,442.6580507,57315600
2021-11-22,440.7351379,446.3625077,440.5277631,443.8646028,72762000
2021-11-23,441.319519,442.1772955,437.7941753,440.4051884,73206500
2021-11-24,442.4978333,442.6203769,438.4917499,439.3118141,61858800
2021-11-26,432.6286926,437.2757421,431.4975518,435.8052762,112669600
2021-11-29,437.9356384,439.7831419,435.2303583,437.4360574,86268800
2021-11-30,429.4143982,437.3982872,429.169311,435.4847946,148559600
2021-12-01,424.6447754,438.0015394,424.4468358,435.1454391,131939200
2021-12-02,431.1488342,432.723002,424.4657479,424.8616558,127637800
2021-12-03,427.3972168,433.8823339,423.1554819,432.8172113,137331600
2021-12-06,432.4589539,434.3441691,427.5291057,429.9516142,98977500
2021-12-07,441.4043884,441.9699589,432.3270705,437.7565008,95484700
2021-12-08,442.5731506,443.0256127,440.0375337,441.8002342,72238800
2021-12-09,439.5852051,442.6769579,439.3872655,441.2818878,61272600
2021-12-10,443.7232056,443.8740263,439.7359928,442.2998873,77159800
2021-12-13,439.7926025,443.5535991,439.5098029,443.2048387,87724700
2021-12-14,436.7667542,439.0101654,433.8352576,436.5122604,97264100
2021-12-15,443.591217,443.8362755,434.2970896,436.8233002,116899300
2021-12-16,439.6794128,445.7309387,438.124087,445.4481679,116568600
2021-12-17,434.999939,439.6065617,433.2878272,436.5890766,135511600
2021-12-20,430.3744507,430.7717207,426.7421234,429.9014909,107134800
2021-12-21,438.0174255,438.1593077,431.6324697,433.8080728,69806300
2021-12-22,442.3970947,442.5106004,437.5634311,437.7620949,58890200
2021-12-23,445.1496582,446.6536665,443.2956643,443.3997016,56439700
2021-12-27,451.4494629,451.4967473,446.4833865,446.5306709,56808600
2021-12-28,451.0805664,452.9156523,450.314374,451.8846036,47274600
2021-12-29,451.6575928,452.679173,450.1819609,451.1846331,54503000
2021-12-30,450.4089966,453.0954043,449.9455053,452.0832636,55329000
2021-12-31,449.2738342,451.0710752,448.9995384,449.9170813,65237400
2022-01-03,451.8751526,452.0075952,448.2239175,450.5414028,72668200
2022-01-04,451.7237244,454.0223301,449.8602623,453.3034222,71178700
2022-01-05,443.0497131,452.1305447,442.9551154,451.3548839,104538900
2022-01-06,442.6335144,445.3577668,440.2592475,442.58623,86858900
2022-01-07,440.883606,443.8254305,439.5214796,442.6430312,85111600
2022-01-10,440.3349304,440.5524734,431.9067855,437.6768993,119362000
2022-01-11,444.3456726,444.4402703,437.0620811,440.070127,74303100
2022-01-12,445.5469055,447.6090316,443.579406,446.0860865,67605400
2022-01-13,439.407959,447.3063921,438.3769103,446.6537054,91173100
2022-01-14,439.5876465,439.937632,435.0283082,436.2485523,95890900
2022-01-18,431.8027344,435.0850758,430.6865564,434.8769724,109709100
2022-01-19,427.3191223,434.7540355,427.0447976,433.3540932,109357600
2022-01-20,422.5895081,433.9310729,420.4611893,429.2109441,122379700
2022-01-21,414.2938232,423.8286789,414.2654468,421.4638802,202271200
2022-01-24,416.0531616,416.5639662,398.0050332,408.6655338,251783900
2022-01-25,410.9736328,415.93971,404.0494954,409.6398829,167997300
2022-01-26,409.9425049,420.0260079,405.6669312,416.885549,186391100
2022-01-27,407.9182739,417.7085455,406.225099,414.5586466,149878300
2022-01-28,418.0490417,418.0963262,404.6831976,409.2803515,164457400
2022-01-31,425.5785828,425.9285683,416.0247915,417.3774492,152251400
2022-02-01,428.4541931,429.0974114,422.7692084,426.3069377,123155400
2022-02-02,432.6161804,433.3445279,428.5487103,430.866224,117361000
2022-02-03,422.4476318,428.4731341,421.6057497,426.5623872,118024400
2022-02-04,424.4340515,428.29339,419.8273997,422.2111351,118454400
2022-02-07,423.0718689,426.6001294,421.7381192,425.2001873,84472900
2022-02-08,426.5528259,427.4798372,421.1421667,422.570514,81012000
2022-02-09,432.79599,433.1175991,430.402815,430.60145,92589900
2022-02-10,425.0205688,432.9568187,423.0152241,426.9313159,140103700
2022-02-11,416.6396484,427.1866439,415.2018613,425.1056386,153214600
2022-02-14,415.2774658,417.7179537,411.7964898,416.1288163,123006300
2022-02-15,421.9746399,422.1448985,419.2125426,419.7328156,88482700
2022-02-16,422.4476318,423.8286661,418.0396437,419.9220142,84863600
2022-02-17,413.4235535,422.4192567,412.81818,419.2504208,102259100
2022-02-18,410.746582,414.9369979,408.4669129,413.678909,132642900
2022-02-22,406.3385315,411.9478256,402.8291504,408.533071,124391800
2022-02-23,399.1307068,409.829053,398.5631494,409.2614956,132578000
2022-02-24,405.1373291,405.5724729,388.4324154,388.7918405,213942900
2022-02-25,414.0762024,414.1613317,404.721046,406.3764049,121804500
2022-02-28,413.0167542,414.5018544,407.4074596,408.6655195,145615000
2022-03-01,406.7264404,413.5276033,404.0116275,411.5127904,137785900
2022-03-02,414.2086487,415.9396684,408.2304313,408.9871553,117726500
2022-03-03,412.1465149,417.2544736,410.3398055,416.6491003,105501700
2022-03-04,408.7980042,409.9330901,404.7400018,408.4007053,113978200
2022-03-07,396.7470398,408.9210201,396.6808185,408.2115804,137896600
2022-03-08,393.7390137,404.1062839,392.67012,396.9267579,164772700
2022-03-09,404.2954407,406.2818773,399.9536738,402.1482139,116990800
2022-03-10,402.4697876,403.3683937,397.7023458,399.6698455,93972700
2022-03-11,397.352417,405.5818994,396.8416124,404.9670575,95636300
2022-03-14,394.4483643,401.5900437,393.3038099,398.1280043,95729200
2022-03-15,403.1224976,403.7562474,395.791622,397.0685901,106219100
2022-03-16,412.0613708,412.1181237,401.8265168,406.6412716,144954800
2022-03-17,417.2167053,417.2167053,409.7628553,410.1412173,102676900
2022-03-18,421.7864075,422.1090158,414.8597547,415.5998629,106345500
2022-03-21,421.6630249,423.627139,418.1427408,421.6155646,88349800
2022-03-22,426.5970764,427.5364366,423.0578256,423.0578256,74650400
2022-03-23,421.1031799,425.5533264,421.0177862,424.0541434,79426100
2022-03-24,427.4510193,427.4605171,422.0140816,423.1337271,64736900
2022-03-25,429.5385437,429.8137206,425.4963992,428.0867921,77101300
2022-03-28,432.5938416,432.5938416,427.0430166,428.9407326,68529800
2022-03-29,437.9454041,438.4388288,433.7988992,436.4936525,86581500
2022-03-30,435.2411804,437.6133254,433.1252166,436.7972925,79666900
2022-03-31,428.5421753,435.2980386,428.0867131,434.4725369,121699900
2022-04-01,429.7567749,430.2691374,426.1700928,430.1268145,89048800
2022-04-04,433.4382629,433.5426524,429.1304691,429.9559708,59601000
2022-04-05,427.9633789,434.4156011,426.815269,431.9390958,74214500
2022-04-06,423.684082,425.9708334,420.7900766,424.0351838,106898000
2022-04-07,425.8189697,427.6407897,420.8469634,422.8016084,78097200
2022-04-08,424.6803894,427.5838926,423.1337462,425.0599268,79272700
2022-04-11,417.4216309,422.2418168,416.9187373,421.3973193,89770500
2022-04-12,415.875,422.9534729,414.3188589,420.4200092,84363600
2022-04-13,420.6382141,421.3972889,415.44796,415.6282453,74070400
2022-04-14,415.4005432,421.9856199,415.2961538,420.8659455,97869500
2022-04-18,415.5713501,417.2603162,413.3320301,414.4706713,66002500
2022-04-19,422.2797241,423.0008364,415.296115,415.4669025,77821000
2022-04-20,421.9666138,424.6803626,420.799537,424.0636107,65224400
2022-04-21,415.6567383,426.9956031,414.7458427,425.6007807,85417300
2022-04-22,404.2514343,415.6756628,403.6821138,414.5655152,132471800
2022-04-25,406.5951538,406.7659413,397.4196841,402.0026845,119647700
2022-04-26,394.8197937,404.2514439,394.7913291,404.0521629,103996300
2022-04-27,395.9300232,401.2910948,393.7856235,395.9015586,122030000
2022-04-28,405.9309692,407.6673957,396.2431364,400.6932831,105449100
2022-04-29,390.9294739,404.090129,390.179868,401.926734,145491100
2022-05-02,393.2826843,394.6490422,384.3064666,390.995933,158312500
2022-05-03,395.0855408,397.5051173,392.2199708,393.7856098,100028200
2022-05-04,407.1170349,407.6863555,392.552058,395.749705,144247900
2022-05-05,392.6469727,403.2646972,388.5004673,402.8376995,172929100
2022-05-06,390.3032532,393.5862938,384.9801736,390.0755365,151770800
2022-05-09,377.8068237,385.6254048,376.222218,384.3824031,155586100
2022-05-10,378.6797791,385.312288,374.6281654,383.803607,132497200
2022-05-11,372.6640015,383.376617,371.9143955,377.7119333,142361000
2022-05-12,372.2749634,375.5580041,365.4526717,369.4568538,125090800
2022-05-13,381.1752625,382.5605871,375.3777246,376.4214743,104174400
2022-05-16,379.6286011,383.3101748,377.2659539,379.5242406,78622400
2022-05-17,387.4377441,387.6749587,381.991279,385.73928,83029700
2022-05-18,371.8194885,383.1488556,370.5764868,382.8642097,117674500
2022-05-19,369.5422363,373.9829139,367.3124142,368.7451991,98510700
2022-05-20,369.7035522,376.7250958,361.0784364,373.1384136,131432200
2022-05-23,376.620697,377.3892696,370.4151581,372.7398427,76414900
2022-05-24,373.7457581,374.9412997,367.1701489,372.4837605,91448800
2022-05-25,377.04776,379.0214012,371.8480359,372.2465401,91472900
2022-05-26,384.5816345,386.2231693,378.0724825,378.2812324,82168300
2022-05-27,394.0227966,394.136655,386.8494322,387.0486843,84768700
2022-05-31,391.8119202,395.1613877,389.0602378,392.4002075,95937000
2022-06-01,388.6427917,394.9526924,386.1188257,393.9374362,86585800
2022-06-02,396.0438843,396.0913156,386.2231974,388.4814843,79609600
2022-06-03,389.5441895,392.8651926,388.5668668,391.3090515,71874300
2022-06-06,390.7302551,395.3037288,389.5536515,393.5673314,57508900
2022-06-07,394.4782104,394.9336727,386.7639904,387.2289505,59272400
2022-06-08,390.1894226,394.5541756,389.3923853,392.7608199,64350000
2022-06-09,380.9095764,390.6828027,380.9095764,388.4055492,86289800
2022-06-10,369.8648376,375.5390189,369.8174063,374.6850525,132893900
2022-06-13,355.8218384,362.2835606,354.2087678,360.4238066,170004900
2022-06-14,354.7495117,358.6113705,351.6372588,357.5771188,104011800
2022-06-15,359.8070068,364.2666226,353.0890752,358.0610824,125666800
2022-06-16,347.8988647,351.9694747,345.4602921,351.5614726,134473300
2022-06-17,348.6487732,352.0031999,345.1323892,348.3152616,111113900
2022-06-21,357.4255371,358.816846,354.3188884,354.3951413,76811900
2022-06-22,356.7774963,360.9037863,352.7655274,353.1848307,90059400
2022-06-23,360.2748718,361.0086381,355.3481011,358.9216894,79292100
2022-06-24,371.7293396,371.7388785,363.4290948,363.4576824,98050300
2022-06-27,370.3094177,372.9490972,369.2135234,372.6536829,66009600
2022-06-28,362.7430115,374.6645107,362.6286613,371.8723542,86548900
2022-06-29,362.4475403,364.2867397,360.6178797,363.2956857,65676000
2022-06-30,359.5028687,362.7524541,355.0335,358.5403732,112508300
2022-07-01,363.3052063,363.7435873,356.2152061,358.8453759,74839700
2022-07-05,363.9913635,364.0104413,355.3575774,358.1973991,81438000
2022-07-06,365.2206726,367.7174146,361.7423863,364.134288,70426200
2022-07-07,370.6906433,371.4911235,365.2397294,367.0027053,64525900
2022-07-08,370.3857727,372.263099,367.5173631,369.0516098,72397800
2022-07-11,366.1546021,368.6703929,365.4589331,367.6983874,58366900
2022-07-12,362.9145203,367.9937962,361.1610833,365.6018654,62219200
2022-07-13,361.008606,363.953268,357.0347925,357.4540958,84224600
2022-07-14,360.1318665,361.218222,353.5850586,356.0341352,89704800
2022-07-15,367.0122375,367.1265877,362.6381696,364.5535928,79060400
2022-07-18,363.9819031,370.7860003,362.7525805,370.109409,63203600
2022-07-19,373.8163757,374.3881557,367.260057,367.9175705,78506000
2022-07-20,376.198761,377.6186865,372.6347117,374.0069719,71843800
2022-07-21,380.0296326,380.0772688,373.2064587,375.6174381,64903900
2022-07-22,376.5037231,381.3542701,374.2738076,380.1535642,72197300
2022-07-25,376.9611511,377.8188065,374.7121578,377.1326764,53631500
2022-07-26,372.5013123,375.5221691,371.6055305,375.3125175,52946400
2022-07-27,382.1737976,383.9272346,375.5126099,375.8080242,82342100
2022-07-28,386.9671936,387.6628335,379.4197626,382.983841,73966600
2022-07-29,392.6086426,393.5997257,387.6342072,388.4060998,87003700
2022-08-01,391.4460754,393.9618955,389.1875724,389.90229,69997500
2022-08-02,388.8635254,393.571134,387.6818683,389.8736572,63435400
2022-08-03,394.9529419,396.1250601,390.7122727,390.9981481,67820600
2022-08-04,394.6861572,395.5628613,393.0375314,394.8767312,45656600
2022-08-05,394.0190125,394.667016,390.3310746,390.3882497,56814900
2022-08-08,393.561615,397.9738096,392.4561816,395.7153066,53886100
2022-08-09,391.9987793,393.332913,390.9219335,392.827847,44931800
2022-08-10,400.2323608,400.3753276,397.1162022,399.0792911,68665700
2022-08-11,400.2323608,404.959048,399.4890556,403.0912316,59489700
2022-08-12,407.0078735,407.1126848,401.2234185,402.1763754,61694500
2022-08-15,408.6850586,409.2092023,404.7302935,404.7874686,54048300
2022-08-16,409.4855957,411.4200971,406.7982502,407.6082694,59289000
2022-08-17,406.57901,409.2949427,404.5682851,405.8738313,63563400
2022-08-18,407.7607117,408.4468127,405.4831309,406.7791382,49023200
2022-08-19,402.281189,405.2544095,401.4044559,404.9875827,68016900
2022-08-22,393.9046936,397.6021706,392.999373,397.4306163,77695600
2022-08-23,392.9516907,395.8772746,392.3989595,393.4758052,49105200
2022-08-24,394.2096252,395.5818562,392.0368851,392.722986,49177800
2022-08-25,399.7749329,399.8225691,394.609894,395.7057885,50942300
2022-08-26,386.2429199,400.2037313,386.1857448,399.660568,103087000
2022-08-29,383.6889954,386.7479785,382.3262741,383.2792309,65370800
2022-08-30,379.4769592,385.0898893,377.3709326,384.8516501,85652400
2022-08-31,376.5894775,382.3643937,376.4560787,381.1160225,76029700
2022-09-01,377.7711487,378.1141992,371.6912796,374.4072123,78740100
2022-09-02,373.7878113,382.6693767,371.9676601,381.449593,99632100
2022-09-06,372.3773804,375.579301,370.1474651,374.6358832,76637400
2022-09-07,379.0671387,379.8390313,371.8437392,372.0629007,70964200
2022-09-08,381.5448303,382.002231,375.5793117,376.7895854,80821700
2022-09-09,387.4722595,388.3394537,383.5270042,383.793831,76706900
2022-09-12,391.6366882,392.3609448,389.2447572,389.5497103,69256300
2022-09-13,374.6072998,384.1368672,373.4828178,382.9265935,122947100
2022-09-14,376.0367737,377.5615104,372.7204734,375.9128846,85023700
2022-09-15,371.7674866,377.3327506,370.490528,374.4738803,87633800
2022-09-16,368.9312439,369.5914873,365.6300267,367.5725032,103084800
2022-09-19,371.7923889,371.7923889,365.6971225,365.7736885,73278500
2022-09-20,367.5247192,369.4671669,364.7593762,368.4528856,77274900
2022-09-21,361.113678,372.5195676,361.1040999,369.4575678,106746600
2022-09-22,358.0804138,361.9844363,357.3340553,360.3386163,89472600
2022-09-23,352.0808105,354.6356406,347.6217867,354.5973576,122346900
2022-09-26,348.5977783,354.2433131,347.3729842,350.6072139,92581200
2022-09-27,347.7078857,354.4251115,345.3061295,352.1477532,108294100
2022-09-28,354.5495911,356.2432431,346.9616072,348.6648373,110802200
2022-09-29,347.1434326,351.2770955,344.1867031,350.9900457,112952300
2022-09-30,341.7753296,350.1288277,341.6413828,346.1960709,153711200
2022-10-03,350.7986145,352.6549474,343.7177719,345.5071168,89756500
2022-10-04,361.6687012,361.6974061,350.7603725,356.3389202,103602800
2022-10-05,360.8266907,363.0944716,354.9515145,357.2862834,88065700
2022-10-06,357.1044617,362.3863819,356.6068698,359.4200744,82333500
2022-10-07,347.1434326,357.1905837,345.3732144,353.0568917,107789500
2022-10-10,344.4927979,348.502091,342.2441736,348.2628731,76042800
2022-10-11,342.3111877,347.373046,340.3687398,342.7896235,92482800
2022-10-12,341.1820679,344.301478,340.933272,342.722646,76991800
2022-10-13,350.1862183,351.6598084,333.0964803,334.1490447,147254500
2022-10-14,342.2059021,354.2911918,341.5647855,352.6549208,123737000
2022-10-17,350.9995422,352.1095165,341.8709817,348.3107362,93168200
2022-10-18,355.1236267,359.2573175,351.6693064,358.9511117,97162900
2022-10-19,352.6070557,355.8125802,349.7842738,353.0759132,79746900
2022-10-20,349.6503906,356.5972865,348.884876,352.1573891,88283100
2022-10-21,358.1473694,358.6353539,347.8610028,349.3728467,131038400
2022-10-24,362.5298767,363.6685561,357.0182879,359.6784185,85436900
2022-10-25,368.3189697,368.6347245,362.3385232,362.4533431,78846300
2022-10-26,365.5439758,370.8641781,364.9028884,365.1612331,104087300
2022-10-27,363.5919495,368.3954326,362.9699598,366.5486781,81971800
2022-10-28,372.2420349,372.7204705,363.3048611,363.486669,100302000
2022-10-31,369.5532837,371.6488343,368.6442734,369.7733746,96631300
2022-11-01,367.9361877,373.5530475,366.7592546,373.3138297,85407600
2022-11-02,358.7023621,371.8689213,358.5971202,367.3429093,126990400
2022-11-03,355.0089417,358.0613644,352.8846855,355.4490944,87100100
2022-11-04,360.1185303,362.5298355,354.0423915,360.7404908,103505200
2022-11-07,363.5632935,364.156549,359.3339091,361.4198817,68286900
2022-11-08,365.5248413,368.5102751,361.4294333,364.6732118,84641100
2022-11-09,357.9942932,364.7019709,357.4967014,363.5441355,78495500
2022-11-10,377.6676025,378.0025134,369.0079274,371.313962,141455800
2022-11-11,381.3228455,382.126614,376.6341521,378.528768,93839900
2022-11-14,378.07901,382.9207768,377.8015091,379.5526001,71903500
2022-11-15,381.3037109,384.958967,377.476225,383.8489926,93194500
2022-11-16,378.3948059,380.6243034,377.7632673,379.667432,68508500
2022-11-17,377.2369385,377.9163381,373.3137894,373.6199661,74496300
2022-11-18,378.9497681,380.6529979,376.088732,380.5860099,92922500
2022-11-21,377.5718994,378.7488618,375.7251445,377.6197605,51243200
2022-11-22,382.652832,382.815513,378.1076933,379.5238734,60429000
2022-11-23,385.0642395,385.5522241,382.088354,382.3179938,68261600
2022-11-25,384.9780884,385.5330902,384.2221809,384.4996526,30545400
2022-11-28,378.8349915,383.5236559,378.0694767,381.8778358,67881600
2022-11-29,378.1843262,380.1650279,376.337542,378.9689386,52310000
2022-11-30,390.09729,390.09729,376.5097349,378.4330264,144566700
2022-12-01,389.8102722,392.3172706,387.2936958,391.1403083,76398200
2022-12-02,389.3605042,390.2695144,384.7962386,384.9014804,85342700
2022-12-05,382.3562317,387.4659214,380.9974907,386.5282061,77289800
2022-12-06,376.8446655,382.7389971,374.7491439,382.1936026,77972200
2022-12-07,376.2035828,378.5766345,375.0649034,375.9930699,65927900
2022-12-08,379.1506653,380.2223564,376.3087564,378.0981302,60737900
2022-12-09,376.3183899,380.4712083,376.1939919,377.9067999,81447700
2022-12-12,381.7438965,381.7438965,376.4428202,377.1126127,75405800
2022-12-13,384.633606,392.7861399,381.8586847,392.5277952,123782500
2022-12-14,382.1743774,388.011298,379.2176487,384.2890548,108111300
2022-12-15,372.8257446,378.2033563,371.160798,377.294317,117705900
2022-12-16,368.4241943,371.6059806,366.2805912,370.2602148,119858000
2022-12-19,365.3000488,368.9528748,363.6274565,368.616426,79878100
2022-12-20,365.7999573,367.4244982,363.2141509,364.5407019,74427200
2022-12-21,371.2695007,372.4037867,367.8666134,368.4049196,78167400
2022-12-22,365.9729614,371.250299,360.2534206,368.2126969,100120900
2022-12-23,368.078125,368.2223089,363.3871453,364.9443905,59857300
2022-12-27,366.6265869,368.3088012,364.9443726,367.9627598,51638200
2022-12-28,362.070282,368.5396096,361.8395876,366.5593756,70911500
2022-12-29,368.5875854,369.4623404,364.3964533,364.9251668,66970900
2022-12-30,367.6166687,367.7608526,363.7716076,365.896025,84022200
2023-01-03,366.0690308,371.4617146,363.1948278,369.4815106,74850700
2023-01-04,368.8952026,370.9330805,365.2808355,368.3376523,85934100
2023-01-05,364.684845,367.0495495,364.0888652,366.9342023,76970500
2023-01-06,373.047821,374.1725143,364.7136674,367.7896987,104189600
2023-01-09,372.8363953,378.4502112,372.6537818,375.2491809,73978100
2023-01-10,375.4510193,375.5183149,371.3079678,372.2500185,65358100
2023-01-11,380.199646,380.2765636,376.2200229,377.0371042,68881100
2023-01-12,381.5838318,383.0545664,377.2197088,381.305086,90157700
2023-01-13,383.0643005,383.6410657,378.1041671,378.3733202,63903900
2023-01-17,382.3625183,384.7272523,381.6800281,383.0450378,62677300
2023-01-18,376.3257446,384.6214689,376.1238871,383.5544785,99632300
2023-01-19,373.5861816,375.9316421,372.2596308,374.2782645,86958900
2023-01-20,380.5457764,380.6995824,373.3362854,374.9896632,91806400
2023-01-23,385.1118164,387.0535622,380.3919991,381.3532646,84178800
2023-01-24,384.6984558,385.6116404,382.2376185,383.4295783,59524900
2023-01-25,384.8425903,385.1790391,378.3155904,380.6130286,84800300
2023-01-26,389.072113,389.235541,384.5349398,387.514868,72287400
2023-01-27,389.9660645,392.3500127,387.8128398,388.0243193,68346200
2023-01-30,385.0732727,389.4374255,384.7752828,387.1976609,74202000
2023-01-31,390.7351685,390.78322,385.2463219,385.5923927,86811800
2023-02-01,394.8877563,397.6466123,386.7650825,389.5142871,101459200
2023-02-02,400.6362,402.1069349,396.8872707,398.7905574,101654500
2023-02-03,396.3777466,400.8187875,395.1665429,395.6471756,94736800
